variable_1,variable_2
"Bí a kò bá lọ sóko irọ́, a kì í pa á mọ́ni.","If one does not lay oneself open to lies, one is not lied about."
"Bí a kò bá ní èsè ẹ̀fà, a kì í kó iṣu òje.",One's aspirations should match one's means.
"Bí a kò ránni sọ́jà, ọjà kì í ránni sílé.","Unless one makes an effort, one cannot expect rewards."
"Bí a kò bá gbé ọ̀pọ̀lọ́ sọ sínú omi gbígbóná, ká tún gbé e sọ sí tútù, kì í mọ èyí tó sàn.",It takes a change in circumstances to make one appreciate one's good fortune.
"Bí ògbó ẹni ò bá dánilójú, a kì í fi gbárí wò.",One should not swear by something about which one is not certain.
"Bí a bá fa àgbò féégún, à fi okùn-un rẹ̀ sílẹ̀.","When one has made a gift of something, one should forget about it."
"Bí a bá ḿbá ọmọdé jẹun lóko, gànmùganmu imú ẹni ní ńwò.",Too much familiarity with youth breeds contempt.
"Bí a bá ńyọ́lẹ̀ dà, ohun abẹ́nú a máa yọ́ni ṣe.",Crimes committed in secret do not go unrequited.
"Bí a bá ńretí òfò, ká fi ohun tọrẹ.",Rather give things away than lose them.
"Bí a bá ṣí ìdí ẹni sókè, ọmọ aráyé á rọ omi gbígbóná sí i.","If one exposes one's vulnerability to people, one will be done in."
"Bí a bá fi ọwọ́ kan fọmọ fọ́kọ, ọwọ́ mẹ́wẹ̀ẹ̀wá kì í ṣeé gbà á mọ́.",Mistakes made casually are seldom easy to correct.
"Bí a bá sọ́ pé ẹyẹ ni yó jẹ ojú ẹni, bí a rí tí-ń-tín, a ó máa sá lọ.","If one has prior warning of a peril, one takes extraordinary precautions."
"Bí a bá ṣe ohun ńlá, à fi èpè gba ara ẹni là.",One's greatest duty is one's self-preservation.
"Bí a kò bá ṣe fún ilẹ̀, a kì í fi ọwọ́ sọ ọ́.",One cannot expect sustenance from where one has not cultivated.
"Bí a kò bímọ rí, a kò ha rọ́mọ lẹ́hìn adìẹ?",Children are no novelty that any person does not know about.
"Bí a kò ṣe ọdẹ rí, a kò lè mọ ẹsẹ̀-ẹ kò-lọ-ibẹ̀un.",One is an ignoramus in a trade that is not one's own.
"Bí a kò bá lówó aládìn-ín, à jẹun lójúmọmọ, à gbálẹ̀ sùn wàrà.",One's plans and actions should fit one's resources.
"Bí a kò rówó ra ẹrú, à sọ adìẹ ẹni lórúkọ.",One should somehow make do with what one has and be content.
"Bí a kò bá dáṣọ lé aṣọ, a kì í pe ọ̀kan lákìísà.",One may not disdain an old tool until one is able to replace it.
"Bí a kò bá ṣèké, a kì í fi ẹ̀tẹ́ kú.",One's honesty is one's vindication.
"Bí ọwọ́ ò bá tẹ èkù idà, a kì í bèrè ikú tó pa baba ẹni.","Until one is able, one should not attempt to right an injustice."
"Bí a kò bá tíì jókòó, a kì í nasẹ̀.","Until one has thoroughly secured one's position, relaxation is premature."
Ara kì í rọni ká ṣẹ́gi ta.,"When one has found success, one does not persist in grubbing."
"Bí a bá bu ọba tí a sẹ́, ọba a fini sílẹ.",One should not be held accountable for an insult one recants.
"Bí a bá bú ọba, à sẹ́; bí a bá bú ọ̀ṣọ̀run, à sẹ́.","One may disdain authority, but one should not expose oneself to punishment for doing so."
"Bí a kò bá lè mú ọkọ, a kì í na obìnrin-in rẹ.",Never provoke a fight you cannot fight.
"Bí a kò bá gbọ́n ju àparò oko ẹni lọ, a kì í pa á.",To succeed one must be more clever than one's adversary.
"Bí iná bá jóni, tó jó ọmọ ẹni, tara ẹni là ńkọ́ gbọ̀n.","Without first attending to one's needs, one cannot attend to others'."
"Bí a bá ránni níṣẹ́ ẹrú, à fi jẹ́ tọmọ.","The well-bred person removes the flaws in a message sent through him, or a task given him to perform."
"Ká wí fúnni ká gbọ́; ká sọ̀rọ̀ fúnni ká gbà; à-wí-ìgbọ́, à-gbọ́-ìgbà ní ńfi igbá àdánù bu omi mu.",Refusal to heed advise leads to deprivation.
Ká wí fún ẹni ká gbọ́; ká sọ̀rọ̀ fúnni ká gbà; kà bèrè ọnà lọ́wọ́ èrò tó kù lẹ́hìn kàyè baà lè yẹni.,"It is wise to heed advice, and it is wise to seek direction from those who have greater experience than one does."
"Bí Ògún ẹní bá dánilójú, à fi gbárí.","If one is sure of one's position, one confidently swears by anything."
"Bí kókó bá dáni, a kì í jẹ orí ìmàdò; bí a bá jẹ orí ìmàdò, a kì í lọ sí àwùjọ póńpó; bí a bá lọ sí àwùjọ póńpó, ìwọ̀n ara ẹni là ńmọ̀.","If unforseen circumstances force one to engage in risky behavior, one should be that much more careful."
"Bí a kò bá lè kú, ìpẹ̀ là ńgbà.","Unless one would die of grieving, one should allow oneself to be consoled."
"Bí a kò bá tíì lè kọ́lé, àgọ́ là ńpa.","One should neither overreach oneself, nor refrain from striving."
"Bí a bá dákẹ́, tara ẹni a báni dákẹ́.",If one does not disclose one's problems one can expect no help.
"Bí a kò bá tó ìyà-á kọ̀ tí à ńkọ̀ ọ́, àjẹkún ìyà là ńjẹ.",Whoever cannot defend himself or herself must learn forebearance.
"Bí a kò bá tó baba ọmọọ́ ṣe, a kì í pe alákàrà.","If one has no means of offering hospitality, one should not invite visitors."
"Bí a bá bá aṣiwèrè gbé, a ó gba odì ọlọgbọ́n; bí a bá bá ewé iyá ṣọ̀tẹ̀, a ó ṣẹ ẹlẹ́kọ.",If one keeps bad company one alienates good people; if one shuns a person one shuns that person's friends.
"Bí a bá fẹ́ràn ọ̀rẹ́ ẹni láfẹ̀ẹ́jù, bó bá forígbún, ìjà níńdà.",Friendship that knows no limits is a burden.
Ẹni tó bá máa jẹ ọ̀pọ̀lọ́ a jẹ èyí tó lẹ́yin.,"If one must suffer, one might as well do so with panache."
"Ẹni tó bá ní igbà-á lò, bí igbà-á bá já, kó dúró so ó.",One must make the time to attend to chores that must be performed.
"Bí a bá ńgúnyán, kòmẹsẹ̀ á yọ.",The well-bred visitor should make his/her exit when the hosts turn to intimate affairs.
"Bí a bá rántí ọjọ́ kan ìbálé, ká rántí ọjọ́ kan ìkúnlẹ̀ abiyamọ, ká rántí kan abẹ́ tí ńtani lára.","As one takes one's pleasures, one should be mindful of the pains that make them possible."
"Bí a bá ní mọ̀, ọ̀mọ̀ràn a mọ̀ ọ́.",The perceptive person can detect meaning in the slightest of signs.
"Bí a bá wí pé ó dọwọ́-ọ babaláwo, babaláwo a ló dọwọ́ Ifá; bí a bá ní ó dọwọ́ àgbà ìṣègùn, àgbà ìṣègùn a ló dọwọ́ Ọ̀sanyìn; bí a bá ní ó dọwọ́ ààfáà tó gbójú, a ní ó dọwọ́ Ọlọ́run ọ̀gá ògo.","All achievements are creditable to the powers that make them possible, not to the agents."
"Bí a bá fi dídùn họ ifàn, a ó họra dé egun.",Even pleasures should be pursued in moderation.
"Bí a bá rí òkú ìkà nílẹ̀, tí a fi ẹsẹ̀ tá; ìkà-á di méji.","If one returns evil for evil, one joins the ranks of the evil."
"Bí a bá ta ará ilé ẹni lọ́pọ̀, a kì í rí i rà lọ́wọ̀n-ọ́n mọ́.","Once one has besmirched the name of a person one is close to, one cannot later wipe it clean."
Bí a bá wí a dàbí òwe; bí a ò bá wí a dàbí ìjà.,In certain delicate situations no option is safe.
"Bí a bá fi ọdún mẹ́ta ṣánpá, ọdún mélòó la ó fi fò?",Preparations for an action should not be interminable.
"Bí a bá bu ìrẹ̀ jẹ, ká bu ìrẹ̀ sápò.","Even if one has only a little, one should still save something for the morrow."
"Bí a bá fi ọdún mẹ́ta pilẹ̀ṣẹ̀-ẹ wèrè, ọjọ́ wo la ó bunijẹ?",Preparations for an action should not be endless.
"Bí a bá perí ajá, ká perí ìkòkò tí a ó fi sè é.","If one proposes a momentous action, one should also consider the consequences."
"Bí a bá sọ̀kò sí àárín ọjà, ará ilé ẹni ní ḿbà.",One's random acts of wickedness are liable to affect those close to one.
"Bí a bá fi ọwọ́ ọ̀tún na ọmọ, à fi ọwọ́ òsì fà á mọ́ra.",A child deserving punishment yet deserves love.
"Bí a bá ní ká jẹ èkuru kó tán, a kì í gbọn ọwọ́-ọ rẹ̀ sáwo.","If one wishes a quarrel to end, one does not keep recalling its cause."
"Bí ọmọ ẹní bá dára, ká sọ pé ó dára; bí-i ká fi ṣaya ẹni kọ́.","However much one might be attracted to a forbidden thing, one must avoid it."
"Bí ojú kò pọ́nni bí osùn, a kì í he ohun pupa bí idẹ.","Unless one endures some hardship, one does not reap great benefits."
Àtàrí ìbá ṣe ìkòkò ká gbé e fún ọ̀tá yẹ̀wò; a ní ó ti fọ́ yányán.,An enemy is not one to trust with one's destiny.
"Bí a kò bá láyà-a rìndọ̀rìndọ̀, a kì í jẹ aáyán.",One should avoid things one cannot stomach.
"Bí iṣu ẹní bá funfun, à fọwọ́ bò ó jẹ.",One would be unwise to flaunt one's good fortune.
Ewúrẹ́ kì í bíni ká lọ sísọ̀ àgùntàn lọ jẹ̀.,One should keep to one's proper company.
"Bí a bá tọ̀ sílé, onípò a mọ ipò.","In the event of a crime, the guilty should not attempt to shift the blame to others."
Owó kì í lóye kọ́mọ kú sẹ́rú.,One does not endure adverse conditions when one is capable of the effort to escape them.
"Bí ọwọ́ ò bá ṣeé ṣán, à ká a lérí.","If one cannot do as one would, one does what one can."
"Bí apá ò ká àràbà, apá lè ká egbò ìdí-i rẹ̀.","If one is no match for the father, one may be more than a match for the child."
"Bí bàtá bá ró àrójù, yíya ní ńya.",Excess leads to disaster.
"Bí olówe-é bá mọ òwe-e rẹ̀, tí kò já a, ẹ̀rù ìjà ḿbà á ni.",A person who has reason to take offence but does not is avoiding a fight.
"Bí baálẹ̀-ẹ́ bá ńtàkìtì, òrógi là ḿbá ẹmẹsẹ̀.","The great may indulge themselves, but the lowly must keep their heads."
"Bí ilẹ̀-ẹ́ bá laná, ọ̀pọ̀lọ́ á fò gun igi.","If one's position becomes untenable, one seeks refuge elsewhere."
"Bí ojú kò bá rí, ẹnu kì í sọ nǹkan.",The mouth can tell only what the eye sees.
"Bí ojú onísó ò bá sunwọ̀n, a kì í lọ̀ ọ́.",One does not incite a person spoiling for a fight.
"Bí ọ̀bùn ò mọ èrè, a mọ ojú owó.","If a person cannot improve a matter, he should not worsen it."
"Bí iná bá dun ọbẹ̀, a dá ọ̀rọ̀ sọ.","If the excitement is strong enough, coyness disappears."
"Bí òrìṣá bá mú ẹlẹ́hìn, kí abuké máa múra sílẹ̀.","If a person like one suffers a certain fate, one is at risk."
Ọlọ ò lọ ló dé Ìbarà?Ìbarà a máa ṣe ilé ọlọ?,People do not travel from home without some reason.) [105]
"Bí ọwọ́ kò sin ilẹ̀, tí kò sin ẹnu, ayo ní ńjẹ́.","If one keeps at a task, it will eventually be accomplished."
"Bí àṣá bá ḿbínú, sùúrù ló yẹ ọlọ́jà.",One must learn forbearance in the face of provocation.
"Bí ojú alákẹdun ò dá igi, kì í gùn ún.",One should not embark on projects one cannot accomplish.
"Bí ẹnú bá jẹ, ojú á tì.","If one has received some favor from a person, one's eyes will be closed to the person's faults."
"Bí olóde ò kú, òdee rẹ̀ kì í hu gbẹ́gi.",If one does not die one is able to look after one's affairs.
"Bí ẹlẹ́hìnkùlé ò sùn, à pẹ́ lẹ́hìnkùlé-e rẹ̀ títí; bó pẹ́ títí orun a gbé onílé lọ.",Patience accomplishes all ends.
Bí olóúnjẹẹ́ bá rojú à fi àìjẹ tẹ́ ẹ.,The best way to treat a miser is to refuse anything from him.
Bí kò bá sí oníṣẹ́ iṣẹ́ ò leè lọ; bí kò bá sí ọlọ́wẹ̀ a kì í ṣọ̀wẹ̀; àkẹ̀hìnsí ọlọ́wẹ̀ là ńṣípá.,The employee is most industrious when under the supervision of the employer.
"Bí oníṣú bá fi iṣu-u rẹ̀ se ẹ̀bẹ, ọgbọ́n a tán nínú a-tu-èèpo-jẹ.","If the perennial victim learns to protect himself, the victimizer is stumped."
"Bí ìbí bá tẹ̀, bí ìbí bá wọ́, oníkálukú a máa ṣe baba nílé ara-a rẹ̀.","In difficult times, each person has the solace and security of his own home."
"Bí ẹlẹ́jọ́ bá mọ ẹjọ́-ọ rẹ̀ lẹ́bi, kì í pẹ́ níkùnúnlẹ̀.",Penitence invites leniency.
"Bí ẹlẹ́bọ ò bá pe ẹni, àṣefín ò yẹni.",It is bad form to intrude into other people's affairs.
"Bí ojú kò bá ti olè, a ti ará ilé ẹ̀.",A person's disgrace must concern his relatives.
"Bí ilú bá dá sí méjì, tọba ọ̀rún là ńṣe.","If there is a division in one's group, one takes the side God would favor."
"Bí ìkà-á bá ńrojọ́, ìkà kọ́ ni yó dàá a.",The wicked will not prevail in the face of impartial judges.
"Bí ìdí ìkokò kò bá dá a lójú, kì í gbé egungun mì.",One should not attempt a thing whose repercussions one cannot withstand.
"Bí igí bá wó lu igi, tòkè là ńkọ́ gbé.",One should attend to affairs according to their urgency.
Bí a kò bá rígún a ò gbọdọ̀ ṣebọ; bí a ò bá rí àkàlà a ò gbọdọ̀ ṣorò.,Nothing can be accomplished in the absence of the requisite materials.
Bí a bá fi inú wénú; iwọ là ńjẹ.,Comparing fortunes with others is liable to leave a bitter taste in one's mouth.
Kí a re odò ká sùn; kí ni ará ilé yó mu?,One must not fail those who depend on one.
"Bí ojú owó ẹni ò yóni, ènì ò lè yóni.",A person who cannot survive on his main occupation cannot survive on his sideline.
"Ohun tó ní òun óò ṣeni lẹ́rú, tó wá ṣeni níwọ̀fà, ká gbà á.",One should gratefully accept a fate that turns out more merciful than what could have been.
"Bí ọtí bá kún inú, ọtí á pọmọ; bí oòrùn-ún bá pọ̀ lápọ̀jù a sọ ọmọ di wèrè; bí a bá lọ́ba lánìíjù a sínni níwín; tẹ̀tẹ̀ ẹ̀gún pọ̀ lódò o di olú eri.",Excess in anything is evil.
"Bí o kò gbọ́ Ègùn, o kò gbọ́ wọ̀yọ̀-wọ̀yọ̀?","One may not understand what a person says, but one will be able to tell that the person is speaking."
"Bí o ní ọ̀pọ̀ oògùn, tí o ní èké, kò níí jẹ́; orí ẹní jẹ́ ó ju ewé lọ; ìpín jà ó ju oògùn lọ.",One's evil intentions make one's medicine ineffective; one's best hope lies in one's head and one's destiny.
"Bí o finú ṣìkà tí o fòde ṣòótọ́, ọba séríkí á rín ọ rín ọ.",No secret act of wickedness is concealed from God.
"Bí o rí i, wà pé o ò rí; ọkọ́ fún ọ lówó, àlé gbà á ná.",An unfaithful woman deserves no trust.
"Bí o máa ṣe aya Olúgbọ́n ṣe aya Olúgbọ́n; bí o máa ṣe aya Arẹsà ṣe aya Arẹsà, kí o yéé pákọ̀kọ̀ lẹ́gbẹ̀ẹ́ ògiri; ẹni tí yó ṣe aya Olúfẹ̀ a kógbá wálé.","Once one has chosen a course, one should commit oneself completely to it."
"Bí o máa ra ilá ra ilá, bí o máa gba ènì gba ènì; ọmọdé kì í wá sọ́ja Agbó-mẹ́kùn kó wá mú eku.",One's deed's should be appropriate to the location.
Bí o ṣe rere yó yọ sí ọ lára; bí o kò ṣe rere yó yọ sílẹ̀.,Neither good nor evil goes for nought.
Ìkekere ńfọ̀rọ̀ ikú ṣẹ̀rín.,One should not take serious or deadly matters lightly.
"Inú búburú, oògùn òṣì.",Misfortune will surely attend a person who harbors ill will towards others.
Ọ̀kánjúwà ò ṣé-é fi wá nǹkan.,One should be patient in seeking one's fortune.
"Àgbọ́ìgbọ́tán Ègùn, ìjà ní ńdá sílẹ̀.",Half-knowledge is a bad thing.
"Ní ìlú tí a ò ti fẹ́ ẹyẹlé, tí a ò fẹ́ adìẹ, irú ẹyẹ wo ní yóò jí wọn lójù orun?",A person who will not be pleased by anything will simply have to do without everything.
"Ní ìlú tí a ò ti fẹ́ ẹyẹlé, adìẹ yóò ṣọ̀wọ́n níbẹ̀.",Onerous things will not be countenanced where easy obligations are not.
"Ọjọ́ tí alákàn-án ti ńṣepo, kò kún orùbà.",Said of people who have labored long but have nothing to show for all their effort.
"Ní inú ẹ̀gún, ní inú-u gọ̀gọ̀, ọmọ ayò a ṣara bòró.",A person who will thrive will do so in spite of adversities.
Ó dé orí akáhín àkàràá deegun.,To the shiftless person the easiest task is onerous indeed.
"Bí ó pẹ́ títí, àlejò á di onílé.",Persistence leads to success.
Àìlèfọhùn ní ńṣáájú orí burúkú.,A person who will not speak out on his or her own behalf suffers the consequences.
